key	CTD_T0	CTD_T9	s82A_T0	s82A_T1	s82A_T2	s82A_T3	s82A_T4	s82A_T5	s82A_T6	s82A_T7	s82A_T8	s82A_T9	s83CDEEP_T0	s83CDEEP_T4	s83CDEEP_TP9	s83CMIDDLE_T4	s83CMIDDLE_TP9	s83CSHALLOW_T0	s83CSHALLOW_T4	s83CSHALLOW_T5	s83CSHALLOW_T9
1322			0.306916087991	0.750051048062	0.605143578052	0.727278335488	0.691656051971	0.418719117373	0.0	0.38591614685	0.336435528275	0.296927817863	0.111815927153	0.362206510833	0.260428419117	0.726456886109	0.443448751679	0.129090520329	1.19881753761	0.848422629689	0.712977327023
1318			0.962730240658	1.12273405279	1.04200237781	0.968631765407	0.522973062152	1.45717482042	0.0	1.04194393521	0.859559580913	0.978056404499	1.31028798986	1.1511057984	0.966199526605	0.436253933269	0.743621487556	0.727158704788	1.48544493296	0.951261119836	0.623429517987
1319			1.09187025545	1.27608859503	1.22097245049	0.96126739152	1.04553840102	2.07308191051	0.0386475032872	0.93091507242	1.00937412562	0.877961698718	1.08014980338	1.08223912723	1.23991572881	0.0488651504202	0.92353114894	0.634143389393	1.51817410233	1.17096131721	0.508470234639
1320			1.20566634441	1.00447246693	1.07084578997	1.32065324263	1.40026456632	0.433122792297	3.47921107074	1.28933549573	1.28074463762	0.873454897739	0.820817696697	1.00854731699	1.00280618742	0.70516692871	0.985376505171	1.08061650256	1.4554602256	1.31709953603	1.4625047975
1321			0.27399740518	0.756801025552	0.487725230432	0.855785628396	0.486105817004	0.649678411164	0.302134086923	0.444189926141	0.369078269283	0.259932811222	0.0650748549017	0.377618622986	0.242513584538	0.686781045825	0.239413550242	0.112971280753	1.39594145506	0.797703893421	0.628075705162
928	inf		0.879398639313	0.77388616974	0.941015312461	0.781350899544	1.00650046755	0.979137881639	1.75121415312	0.776504876105	0.954515428159	0.983518655314	0.893358644181	0.945899654379	0.994010998371	0.970347033543	1.03565036691	0.878436736198	0.999195960722	0.779095319353	0.738278574889
929			0.862356749131	0.875608414602	0.957824930819	0.894745435395	1.03462446423	0.728689668093	2.74922879384	0.856843364602	1.08385966995	1.00668941058	1.04225881696	0.944870260284	1.06419163239	0.872875238272	0.828979720074	1.20444324145	0.960000512249	0.911683091156	0.866927149151
930			0.861041271249	0.973431389383	0.95614597485	0.899709772393	0.871564313313	1.39572309857	0.945315237199	0.967479298422	0.860710236512	0.907050953395	0.89356425359	0.966439883508	0.935829834126	0.674427466086	1.00651327104	0.949462526212	0.83926596912	0.931420068959	0.951179804499
931	inf		0.989690713034	1.03864529452	1.05863767238	1.05904991147	0.599485356061	0.949436030655	1.61291980981	0.978293065465	1.19021028124	0.964261887528	1.10512081522	1.03306061983	0.954099146659	0.680105425209	0.809372224439	1.16789070282	0.690885331743	1.02111647274	1.75825677106
932	inf		0.961356234709	1.12815622642	1.12622441418	1.32347297326	0.856201434694	1.01197777485	0.674279900077	1.21845255439	1.0262042974	1.13540569929	1.0284577763	1.0564430639	0.891204137704	1.38185697839	1.2067938619	0.97153446645	1.19432758429	1.12618388659	0.880350415537
933	inf		0.899419629709	0.917352139651	0.901782348153	0.988260999742	0.937146433019	0.918522703491	1.00822598002	0.863452850098	0.823808075146	0.951678623933	0.971258173731	0.973621136241	0.863728787497	0.773071619834	1.03281092376	0.957581357563	0.899350613993	1.01287023678	0.986773191826
934			0.893369888187	0.917704908347	1.03914780145	0.769717532539	0.912054740824	0.862436780478	0.944805976465	1.24299981627	0.916962193485	1.08773468653	0.807038263961	0.979581193289	1.04645332576	1.83407554721	0.904166523751	1.14373331715	1.25223437625	0.964817934879	0.718075940249
935			0.976249942024	0.970344601316	0.988941099071	1.24091048128	0.556183053903	1.08588536083	2.02158285719	0.984411975245	1.06183983058	0.990511713447	1.09060619355	0.9690406341	0.948620283135	0.856438528966	1.09258243357	0.974160275123	1.14303592247	0.933648945254	1.2211958807
936			1.04085510592	1.01794093565	0.960382865396	1.10422288463	0.679742663813	0.991114857615	1.55252541776	0.969384180729	0.904909271465	0.992498009178	1.06213831889	0.990488980248	0.878039725315	1.26378231195	1.00709530273	0.846094577044	1.00415388433	0.936977187664	1.19332969022
937			1.11741638527	0.898663462815	1.18259462252	0.881464700573	0.553136706257	2.07583500734	0.794714291197	0.960817672703	1.07647140559	0.764814655882	0.975232606633	1.10069958855	0.998985832078	1.09102305813	0.804711117018	0.872452357198	0.731309281682	0.858151148793	1.79976151478
938	inf		0.905466741313	0.995113002132	0.99306272781	0.914915155876	1.35187449304	0.641471560623	0.960666510281	1.18552781446	1.00685452448	1.128111401	0.92529058294	1.02370507257	0.867021478597	0.346177210206	1.12465724412	1.12568037064	1.54286452835	1.05201279378	0.770390040643
939	inf		0.0464735145353	0.0643449041899	0.104637731746	0.0	0.0	0.0	0.0	0.0	0.0700668212228	0.0227522467844	0.0445553555107	0.0368172489731	0.0676689198168	0.0	0.0689925777767	0.0	0.0	0.0613301223137	0.0
2048			0.508651195775	0.799336634767	0.902642186928	0.465275778788	0.619263710419	0.665528382894	2.12587558898	0.880280419848	0.820362307716	0.455161018579	0.581534185562	0.772769269292	0.558747943292	1.15022340301	0.560742730609	0.578175266975	1.71684590241	0.823833617802	1.22672027245
2049			1.10639009493	1.20142881006	1.18272103713	1.0906056771	1.24500569075	1.27984855505	1.0793909556	1.14588242276	1.13364557536	0.880459038353	1.26470836735	1.0946144067	1.00609234379	1.11754101551	0.981684281494	1.00114646429	1.05336915428	1.31226326007	1.13257219835
2050			0.998627842135	0.909168363305	0.973767645996	0.952526975453	0.916098251069	1.21589711617	1.11850421278	1.01221703926	1.08710156534	0.997907366882	0.99347601075	0.947287307796	0.916381060292	1.37653578944	1.11637219788	0.898765975622	1.17892562223	1.08729148971	0.98442368853
2051	inf		0.870478856588	0.973229882954	1.03661493372	1.02552221674	1.05074172671	0.814776196582	1.68741985198	1.04891107793	0.864849178334	1.0243486034	0.977362768485	0.872466458556	0.982805746597	0.751612576761	0.872682452767	0.8207200598	0.942970375858	0.998749629911	1.34057564417
2052			0.998103797315	0.658857304396	1.01209943982	0.868628556364	1.85214272237	1.35677617251	3.57129699207	1.06472297315	1.16674462834	1.07807236874	1.30097106078	1.13558322525	0.769854709486	1.69399188123	1.00872490226	1.1313893078	0.925603877821	0.892074506381	1.38650413421
2053			0.982446333043	1.25630796592	1.12502866248	1.49118109621	1.37827295756	0.971936822577	1.38079379091	1.26257012138	0.987624028364	0.931714455782	1.25272592967	1.11019594473	1.19713155668	0.140784178967	0.993394369253	1.27129281131	1.1707660197	1.04423184247	0.942557561978
2054			0.86519125083	0.922833090832	0.878881426248	1.06642044192	1.28277961977	1.78784827416	0.652085670081	1.00065788365	0.936917971818	0.900943619345	0.767491178353	0.90281484484	0.818516907298	0.73284490463	0.770397023881	0.999145060874	1.27580109391	0.954098701712	1.06602319148
2055			0.978213202657	0.99035789723	1.17073019473	1.10234104821	1.12581006916	0.90753048386	1.19546296342	1.08902310156	1.09379925657	0.954277514647	1.06048017708	1.05467395994	1.1237363617	0.862910132349	0.987680114137	1.05324766443	1.1972077955	1.1260753345	1.0108306064
2056			0.901544050273	1.00405956965	1.125662811	1.06616840925	1.40646457719	0.670790622705	2.87095738705	1.20999875988	1.1887164209	1.05958788173	1.28149245604	1.08089317684	0.991121652331	1.90203243179	0.986868089305	0.984148863743	0.946535392185	1.02444363497	0.864435049504
2057			1.09058469656	1.16030181095	1.16117328951	1.02839917929	1.46336708193	0.820866902234	0.523255136672	1.28717487307	1.10640527297	1.02817612917	1.23783582141	1.18353224087	1.24098773506	2.61925182686	1.01562400411	0.921447208727	1.25789663313	1.31280792655	1.65062155084
2058			1.00154594598	1.2089302874	1.22146103448	1.20741075874	1.41118376287	0.812785230904	1.62811067304	1.38462886816	1.32584875029	0.762839846564	1.06257437054	1.27420853829	1.03305599157	1.53841851103	0.991573729232	1.21298820105	1.27061044289	1.10240603919	1.33184083274
2059			0.935237170253	1.03587773353	1.05899213154	1.01180721231	0.971015645717	1.18291393654	1.07476866284	1.0871439518	1.04462419759	1.02628884602	0.999958951497	1.04699390859	0.873680464534	1.94518622877	0.888167382603	1.18519931425	0.836539705403	0.98475085534	1.08829422681
