key	CTD_T0_SORTED_FILTERED	CTD_T9_SORTED_FILTERED	s82A_T0_SORTED_FILTERED	s82A_T1_SORTED_FILTERED	s82A_T2_SORTED_FILTERED	s82A_T3_SORTED_FILTERED	s82A_T4_SORTED_FILTERED	s82A_T5_SORTED_FILTERED	s82A_T6_SORTED_FILTERED	s82A_T7_SORTED_FILTERED	s82A_T8_SORTED_FILTERED	s82A_T9_SORTED_FILTERED	s83CDEEP_T0_SORTED_FILTERED	s83CDEEP_T4_SORTED_FILTERED	s83CDEEP_TP9_SORTED_FILTERED	s83CMIDDLE_T4_SORTED_FILTERED	s83CMIDDLE_TP9_SORTED_FILTERED	s83CSHALLOW_T0_SORTED_FILTERED	s83CSHALLOW_T4_SORTED_FILTERED	s83CSHALLOW_T5_SORTED_FILTERED	s83CSHALLOW_T9_SORTED_FILTERED
1811	0.0	0.0	103.95925925925926	87.37777777777778	257.14722222222224	15.441666666666666	13.177777777777777	2.475925925925926	1.8712962962962962	109.11574074074075	55.67037037037037	35.39907407407407	32.839814814814815	97.42685185185185	35.52407407407407	15.397222222222222	80.68796296296296	20.53796296296296	5.2064814814814815	24.216666666666665	18.81851851851852
1812	0.0	0.0	124.20382513661202	90.56010928961749	305.47704918032787	15.975409836065573	15.789071038251366	7.130054644808743	0.8333333333333334	104.73497267759562	55.607650273224046	34.307103825136615	39.520765027322405	105.93934426229508	35.65846994535519	10.334972677595628	93.6704918032787	23.174863387978142	6.704918032786885	28.20327868852459	27.401092896174863
1813	0.9574468085106383	0.0	125.11170212765957	79.6063829787234	304.0567375886525	11.53368794326241	11.929078014184396	4.836879432624113	0.7819148936170213	118.12943262411348	53.336879432624116	32.50709219858156	29.68617021276596	82.1063829787234	40.666666666666664	9.047872340425531	81.90780141843972	25.06737588652482	4.962765957446808	32.248226950354606	23.77836879432624
2069	0.055392156862745096	0.0	94.53137254901961	38.85098039215686	196.38382352941176	5.411274509803921	7.794117647058823	3.6411764705882352	1.3063725490196079	104.2078431372549	51.94607843137255	42.625	37.10637254901961	78.50882352941177	34.122058823529414	3.1220588235294118	64.95882352941176	19.78235294117647	2.3240196078431374	15.536274509803922	14.672058823529412
2070	0.0	0.0	137.63133097762073	109.65606595995288	338.62073027090696	16.005889281507656	19.199057714958776	4.83510011778563	1.6478209658421672	159.65842167255596	93.51354534746761	71.17432273262662	43.042402826855124	107.28386336866902	47.06124852767962	7.488810365135453	105.65017667844523	25.333333333333332	4.865724381625442	32.06124852767962	27.392226148409893
2071	0.0	0.0	157.65162907268171	98.17543859649123	355.98997493734333	17.290726817042607	11.233082706766917	4.501253132832081	1.431077694235589	137.3609022556391	75.85964912280701	49.1578947368421	36.72681704260652	114.68671679197995	45.16290726817043	15.87218045112782	96.14786967418546	23.1328320802005	4.651629072681704	30.31328320802005	28.87468671679198
2072	0.0	0.0	123.07394366197182	101.85328638497653	342.1232394366197	13.113849765258216	13.497652582159624	6.053990610328638	1.9366197183098592	177.5856807511737	82.37793427230046	67.20422535211267	36.40727699530517	98.17723004694835	41.70422535211268	7.832159624413146	106.15727699530517	23.301643192488264	3.785211267605634	33.5	22.368544600938968
2073	0.0	0.0	135.56554307116104	86.12808988764046	350.34831460674155	13.925842696629214	13.675655430711611	6.89063670411985	2.4808988764044946	165.74606741573032	86.1063670411985	57.877902621722846	39.80149812734082	113.85767790262172	47.75880149812734	19.045692883895132	105.4996254681648	24.04044943820225	4.632958801498128	35.47041198501873	27.03370786516854
2074	0.0	0.0	127.67351598173516	91.48401826484019	371.527397260274	11.938356164383562	16.14840182648402	5.600456621004566	0.0	152.9840182648402	75.34246575342466	38.02283105022831	40.62557077625571	125.92922374429224	51.76027397260274	4.904109589041096	97.19406392694064	39.28082191780822	4.872146118721461	28.25799086757991	22.84246575342466
2075	0.5064102564102564	0.0	120.90384615384616	99.38461538461539	369.34294871794873	13.278846153846153	16.05128205128205	3.9583333333333335	1.2211538461538463	105.4198717948718	60.18269230769231	30.990384615384617	40.13461538461539	123.77884615384616	43.76282051282051	0.483974358974359	86.67948717948718	21.826923076923077	4.173076923076923	34.17628205128205	20.67628205128205
