# min_read_ani:0.95 max_insert_relative:3 min_insert:50 min_mapq:1 pairing_filter:paired_only
scaffold	pass_pairing_filter	filtered_pairs	unfiltered_singletons	pass_min_insert	filtered_singletons	unfiltered_pairs	mean_PID	pass_min_mapq	mean_pair_length	mean_insert_distance	mean_mapq_score	pass_max_insert	mean_mistmaches	unfiltered_reads	median_insert	unfiltered_priority_reads	pass_min_read_ani	filtered_priority_reads
NORP83_287	896	895	88	896.0	0	896	0.990144681574333	895.0	219.35602678571428	175.36495535714286	40.296875	896.0	2.15625	1880	165.5	0	896.0	0
NORP83_285	1307	1303	189	1307.0	0	1307	0.989630227790788	1303.0	219.70160673297627	174.64651874521806	40.26472838561592	1307.0	2.2792654934965566	2803	166.0	0	1307.0	0
NORP83_247	1679	1679	377	1679.0	0	1679	0.9891607446155748	1679.0	219.96366885050625	174.28231089934482	40.18939845145921	1679.0	2.3811792733770103	3735	165.0	0	1679.0	0
NORP83_351	2192	2192	240	2192.0	0	2192	0.9925965636916128	2192.0	220.29516423357663	175.61405109489053	40.746806569343065	2192.0	1.6277372262773722	4624	168.0	0	2192.0	0
NORP83_313	730	727	184	730.0	0	730	0.989331375991472	727.0	219.77671232876716	176.4698630136986	38.45753424657535	730.0	2.356164383561644	1644	172.0	0	730.0	0
NORP83_308	1001	999	129	1001.0	0	1001	0.9900334059461864	1000.0	219.76023976023976	180.92407592407596	40.61838161838162	1001.0	2.1938061938061937	2131	171.0	0	1000.0	0
NORP83_338	892	892	123	892.0	0	892	0.9929555135504072	892.0	220.25896860986546	176.96300448430497	41.20515695067265	892.0	1.548206278026906	1907	165.0	0	892.0	0
NORP83_306	1174	1174	124	1174.0	0	1174	0.9908879859340296	1174.0	219.6763202725724	176.84497444633732	41.04088586030665	1174.0	1.999148211243612	2472	168.0	0	1174.0	0
NORP83_300	1027	1027	120	1027.0	0	1027	0.9909719300144558	1027.0	220.04576436222007	175.63972736124634	35.913339824732226	1027.0	1.98539435248296	2174	168.0	0	1027.0	0
NORP83_249	1917	1914	241	1917.0	0	1917	0.9914722934694128	1914.0	219.08920187793427	174.57381324986957	40.14293166405842	1917.0	1.8654147104851329	4075	167.0	0	1917.0	0
NORP83_345	789	789	101	789.0	0	789	0.9879209455933072	789.0	219.96324461343477	173.58174904942962	40.18377693282636	789.0	2.662864385297845	1679	165.0	0	789.0	0
NORP83_348	1696	1696	182	1696.0	0	1696	0.9911539451505031	1696.0	220.1933962264151	173.79245283018867	41.03301886792453	1696.0	1.949882075471698	3574	165.0	0	1696.0	0
NORP83_303	957	908	71	957.0	0	957	0.9930884558189406	909.0	220.99164054336467	178.62382445141068	33.387669801462906	957.0	1.5245559038662486	1985	171.0	0	956.0	0
NORP83_264	1379	1375	165	1379.0	0	1379	0.9911558450420656	1376.0	220.12762871646117	175.41334300217548	41.092820884699066	1379.0	1.9456127628716464	2923	167.0	0	1378.0	0
NORP83_373	831	829	157	831.0	0	831	0.9894275523747834	831.0	220.3898916967509	175.0782190132371	40.10830324909747	831.0	2.330926594464501	1819	164.0	0	829.0	0
NORP83_305	3135	3123	171	3135.0	0	3135	0.9926335680403052	3123.0	220.41371610845292	177.28006379585327	35.63189792663477	3135.0	1.625518341307815	6441	169.0	0	3135.0	0
NORP83_318	872	870	121	872.0	0	872	0.9914584538944332	870.0	219.89449541284404	175.4564220183486	34.76261467889909	872.0	1.8784403669724767	1865	170.0	0	872.0	0
NORP83_315	995	995	121	995.0	0	995	0.9903447642707334	995.0	218.83718592964826	178.22311557788944	41.49246231155779	995.0	2.1145728643216084	2111	169.0	0	995.0	0
NORP83_298	917	911	215	917.0	0	917	0.9944173222933796	916.0	221.58996728462375	189.56161395856049	39.29552889858233	912.0	1.2322791712104688	2049	171.0	0	917.0	0
NORP83_302	848	846	163	848.0	0	848	0.9899479093879578	846.0	219.57075471698116	177.65683962264148	39.529481132075475	848.0	2.204009433962264	1859	168.0	0	848.0	0
NORP83_273	978	973	126	978.0	0	978	0.988868817763138	973.0	220.45092024539883	179.079754601227	36.79038854805726	978.0	2.446830265848671	2082	172.0	0	978.0	0
NORP83_304	1829	1822	139	1829.0	0	1829	0.9921671469473116	1822.0	219.98633132859484	179.8715144887917	38.695462001093496	1829.0	1.7206123564789502	3797	172.0	0	1829.0	0
NORP83_374	1629	1615	164	1629.0	0	1629	0.9902831714757652	1616.0	220.67526089625537	176.03928790669116	38.70472682627378	1628.0	2.1387354205033757	3422	166.0	0	1629.0	0
NORP83_320	699	696	121	699.0	0	699	0.9883911202210688	696.0	219.65236051502143	173.6752503576538	39.158798283261795	699.0	2.545064377682404	1519	166.0	0	699.0	0
NORP83_322	1233	1228	170	1233.0	0	1233	0.9910286634627208	1228.0	219.85969180859686	176.71776155717762	34.634225466342265	1233.0	1.9781021897810216	2636	167.0	0	1233.0	0
NORP83_359	726	726	94	726.0	0	726	0.9924536082199252	726.0	219.82231404958682	171.0	38.59090909090909	726.0	1.6528925619834711	1546	164.0	0	726.0	0
NORP83_328	849	847	80	849.0	0	849	0.9923966099956624	847.0	220.41931684334511	179.15901060070672	41.36513545347468	849.0	1.6702002355712604	1778	172.0	0	849.0	0
NORP83_316	787	786	154	787.0	0	787	0.9878956207013072	787.0	219.4510800508259	178.57052096569248	38.89707750952986	787.0	2.6505717916137232	1728	168.0	0	786.0	0
NORP83_280	507	505	152	507.0	0	507	0.9882417292632848	505.0	219.19723865877708	172.4595660749507	39.317554240631154	507.0	2.5719921104536487	1166	163.0	0	507.0	0
NORP83_357	848	847	129	848.0	0	848	0.9899235043971308	847.0	218.9587264150944	175.40566037735852	40.46108490566038	848.0	2.207547169811321	1825	168.0	0	848.0	0
NORP83_368	1304	1304	94	1304.0	0	1304	0.9958692586289608	1304.0	221.3144171779141	177.5529141104294	41.60659509202454	1304.0	0.9141104294478528	2702	168.0	0	1304.0	0
NORP83_276	1507	1507	117	1507.0	0	1507	0.9912635521361116	1507.0	219.3516921035169	176.56469807564702	40.67816854678168	1507.0	1.9137358991373592	3131	169.0	0	1507.0	0
NORP83_321	2138	2138	219	2138.0	0	2138	0.9925050596214846	2138.0	221.05004677268482	177.599625818522	39.22684752104771	2138.0	1.6571562207670718	4495	168.0	0	2138.0	0
NORP83_381	1971	1971	216	1971.0	0	1971	0.991862781051196	1971.0	219.62607813292743	175.7407407407407	41.05783866057838	1971.0	1.784880771182141	4158	168.0	0	1971.0	0
NORP83_331	776	774	93	776.0	0	776	0.9920985375157536	774.0	220.0837628865979	176.33247422680412	35.64046391752577	776.0	1.7358247422680413	1645	164.0	0	776.0	0
NORP83_336	3038	3031	191	3038.0	0	3038	0.9906176182453172	3031.0	220.80480579328503	177.78900592495063	37.03686635944701	3038.0	2.0737327188940093	6267	167.0	0	3038.0	0
NORP83_317	485	482	152	485.0	0	485	0.9915191137966844	484.0	218.31752577319588	175.4144329896907	39.87835051546392	485.0	1.839175257731959	1122	169.0	0	483.0	0
NORP83_332	1797	1797	158	1797.0	0	1797	0.9918691400341322	1797.0	219.71007234279358	178.04730105731772	41.323316638842506	1797.0	1.7868670005564833	3752	171.0	0	1797.0	0
NORP83_283	922	921	167	922.0	0	922	0.9889204476432606	922.0	220.0412147505423	175.07592190889375	40.667028199566154	921.0	2.4349240780911057	2011	166.0	0	922.0	0
NORP83_329	990	990	173	990.0	0	990	0.990289259526241	990.0	220.5636363636364	179.65959595959598	40.21818181818182	990.0	2.1333333333333333	2153	172.0	0	990.0	0
NORP83_330	998	998	221	998.0	0	998	0.9909006872323012	998.0	220.72845691382764	176.38476953907815	40.784569138276545	998.0	2.0080160320641283	2217	166.0	0	998.0	0
NORP83_334	1240	1240	163	1240.0	0	1240	0.9924332754506028	1240.0	219.74032258064517	174.47983870967738	40.06612903225806	1240.0	1.6629032258064516	2643	166.0	0	1240.0	0
NORP83_372	1436	1434	246	1436.0	0	1436	0.989216032160906	1436.0	219.7506963788301	180.0076601671309	39.78412256267409	1434.0	2.370473537604457	3118	170.0	0	1436.0	0
NORP83_323	1285	1284	136	1285.0	0	1285	0.9908737072271236	1285.0	219.3766536964981	178.80389105058362	40.073929961089505	1284.0	2.0038910505836576	2706	168.0	0	1285.0	0
NORP83_366	824	820	81	824.0	0	824	0.9924496978680692	820.0	219.34708737864082	175.95388349514562	34.019417475728154	824.0	1.6577669902912622	1729	168.0	0	824.0	0
NORP83_344	1959	1957	191	1959.0	0	1959	0.9914537435732216	1959.0	219.73302705461967	175.5160796324655	40.913731495661054	1959.0	1.8744257274119451	4109	167.0	0	1957.0	0
NORP83_311	7347	7341	487	7347.0	0	7347	0.9937178395458672	7342.0	220.03783857356743	177.93194501156935	40.560092554784276	7346.0	1.3827412549339866	15181	170.0	0	7347.0	0
NORP83_309	1507	1504	170	1507.0	0	1507	0.9917357132808546	1504.0	219.99867285998675	177.24353019243532	38.056403450564034	1507.0	1.8115461181154613	3184	169.0	0	1507.0	0
NORP83_350	1115	1115	232	1115.0	0	1115	0.9912270524822516	1115.0	220.7695067264574	177.20627802690586	40.76322869955157	1115.0	1.9318385650224212	2462	167.0	0	1115.0	0
NORP83_291	3332	3328	271	3332.0	0	3332	0.9911299027007714	3331.0	219.87905162064823	176.33973589435774	38.448979591836725	3329.0	1.9498799519807923	6935	166.0	0	3332.0	0
NORP83_386	2824	2821	181	2824.0	0	2824	0.9917364391108824	2824.0	220.51841359773368	176.4776912181303	41.49681303116147	2822.0	1.8225920679886685	5829	167.0	0	2823.0	0
NORP83_340	1155	1155	118	1155.0	0	1155	0.9910253612560886	1155.0	219.7116883116883	172.75238095238097	41.35411255411256	1155.0	1.975757575757576	2428	166.0	0	1155.0	0
NORP83_327	1332	1329	162	1332.0	0	1332	0.9937273604454964	1331.0	219.83783783783784	177.88288288288288	40.56906906906906	1330.0	1.3813813813813811	2826	169.0	0	1332.0	0
NORP83_296	1484	1483	104	1484.0	0	1484	0.9909920117289412	1483.0	217.5768194070081	175.12803234501345	41.28975741239892	1484.0	1.962264150943396	3072	168.0	0	1484.0	0
NORP83_346	1238	1109	87	1238.0	0	1238	0.9931714425449194	1109.0	220.6009693053312	176.66639741518574	30.80210016155089	1238.0	1.5024232633279484	2563	168.0	0	1238.0	0
NORP83_370	3692	3691	349	3692.0	0	3692	0.9942466126082848	3691.0	220.84696641386785	175.64761646803902	41.33234019501625	3692.0	1.271397616468039	7733	167.0	0	3692.0	0
NORP83_347	870	870	87	870.0	0	870	0.990903860552794	870.0	219.74827586206897	172.33333333333337	37.21034482758621	870.0	2.002298850574713	1827	167.0	0	870.0	0
NORP83_356	2151	2151	256	2151.0	0	2151	0.9918283753776844	2151.0	219.5904230590423	178.44630404463038	40.76057647605765	2151.0	1.7889353788935378	4558	171.0	0	2151.0	0
NORP83_335	2041	2035	254	2041.0	0	2041	0.9917083210037714	2035.0	219.7844194022538	178.13473787359138	38.323370896619295	2041.0	1.8162665360117591	4336	172.0	0	2041.0	0
NORP83_375	774	772	144	774.0	0	774	0.9900268088592866	772.0	218.3049095607235	177.6421188630491	41.065891472868216	774.0	2.175710594315245	1692	170.0	0	774.0	0
NORP83_382	979	979	90	979.0	0	979	0.9919569416032884	979.0	220.3207354443309	174.72829417773238	39.96629213483146	979.0	1.7732379979570991	2048	165.0	0	979.0	0
NORP83_362	415	410	482	415.0	0	415	0.9842554282637399	413.0	217.92289156626504	165.24096385542168	37.46987951807229	415.0	3.3903614457831326	1312	156.0	0	412.0	0
NORP83_339	1932	1930	145	1932.0	0	1932	0.9936864337060948	1930.0	219.8695652173913	178.0274327122153	39.48550724637681	1932.0	1.3876811594202898	4009	169.0	0	1932.0	0
NORP83_342	1482	1461	83	1482.0	0	1482	0.9936938631817436	1461.0	219.6504723346829	176.665991902834	32.082321187584355	1482.0	1.3798920377867747	3047	169.0	0	1482.0	0
NORP83_349	673	672	108	673.0	0	673	0.9910310833815832	672.0	219.2748885586924	170.88707280832094	39.213967310549776	673.0	1.9554234769687964	1454	163.0	0	673.0	0
NORP83_354	2069	2069	196	2069.0	0	2069	0.9946439826164372	2069.0	219.95698405026585	176.4084098598357	41.64910584823586	2069.0	1.1715804736587725	4334	167.0	0	2069.0	0
NORP83_365	835	834	77	835.0	0	835	0.9940773387600292	835.0	220.1568862275449	181.60838323353292	40.285029940119756	834.0	1.302994011976048	1747	169.0	0	835.0	0
NORP83_314	2499	2490	370	2499.0	0	2499	0.9901814286014112	2490.0	220.03081232493	175.55102040816325	37.208883553421366	2499.0	2.1584633853541417	5368	167.0	0	2499.0	0
NORP83_361	1513	1512	199	1513.0	0	1513	0.9918761221289832	1513.0	220.78849966953072	177.79180436219434	41.15532055518837	1512.0	1.8010575016523462	3225	168.0	0	1513.0	0
NORP83_378	1180	1173	137	1180.0	0	1180	0.9925538624173628	1175.0	220.55593220338986	176.2974576271186	37.72372881355932	1179.0	1.6398305084745763	2497	166.0	0	1179.0	0
NORP83_379	2301	2300	96	2301.0	0	2301	0.9921574914121528	2300.0	219.97783572359845	176.7861799217731	37.28422425032595	2301.0	1.7279443720121686	4698	169.0	0	2301.0	0
NORP83_364	981	981	83	981.0	0	981	0.9931092655266538	981.0	219.8440366972477	174.64322120285422	41.53007135575943	981.0	1.5147808358817534	2045	168.0	0	981.0	0
NORP83_363	810	808	115	810.0	0	810	0.9918775064187556	809.0	220.46913580246914	175.92098765432098	40.96049382716049	810.0	1.7851851851851852	1735	168.0	0	809.0	0
NORP83_369	2838	2838	184	2838.0	0	2838	0.9931152529213838	2838.0	220.86328400281892	178.25369978858348	41.32593375616632	2838.0	1.518322762508809	5860	170.0	0	2838.0	0
NORP83_353	1102	1102	134	1102.0	0	1102	0.9919175654895508	1102.0	220.56533575317604	174.22050816696915	37.40018148820327	1102.0	1.7876588021778583	2338	167.0	0	1102.0	0
NORP83_383	853	853	210	853.0	0	853	0.9892249046879794	853.0	219.93552168815944	173.9519343493552	37.61664712778429	853.0	2.3599062133645954	1916	167.0	0	853.0	0
NORP83_376	1201	1200	110	1201.0	0	1201	0.9923096552663756	1201.0	220.72356369691926	179.15653621981681	38.34721065778517	1201.0	1.6969192339716903	2512	171.0	0	1200.0	0
NORP83_337	846	846	125	846.0	0	846	0.9897533412562026	846.0	220.27423167848698	172.8404255319149	39.09810874704492	846.0	2.2588652482269502	1817	164.5	0	846.0	0
NORP83_371	638	638	85	638.0	0	638	0.9924643285681636	638.0	220.57836990595607	174.2554858934169	40.13479623824451	638.0	1.6536050156739812	1361	164.0	0	638.0	0
NORP83_377	1023	1022	124	1023.0	0	1023	0.9922964229873164	1023.0	219.86021505376343	177.14662756598239	40.54545454545455	1022.0	1.6881720430107527	2170	168.0	0	1023.0	0
NORP83_390	4665	4663	210	4665.0	0	4665	0.9942914575012324	4664.0	219.8325830653805	177.09624866023583	36.69967845659164	4664.0	1.2518756698821008	9540	167.0	0	4665.0	0
NORP83_367	710	708	91	710.0	0	710	0.9912859470884235	708.0	219.81126760563384	174.82394366197187	37.27464788732394	710.0	1.9338028169014083	1511	164.0	0	710.0	0
NORP83_391	821	821	134	821.0	0	821	0.9910586200693922	821.0	219.98051157125457	175.50913520097438	40.085261875761276	821.0	1.9671132764920831	1776	167.0	0	821.0	0
NORP83_387	1310	1310	298	1310.0	0	1310	0.9891949249390212	1310.0	220.9824427480916	176.85801526717557	39.5175572519084	1310.0	2.383969465648855	2918	167.0	0	1310.0	0
NORP83_380	908	906	98	908.0	0	908	0.9920468951412184	906.0	220.08810572687224	177.66740088105723	37.67621145374449	908.0	1.747797356828194	1914	170.0	0	908.0	0
NORP83_389	905	905	56	905.0	0	905	0.9927356010229446	905.0	220.3281767955801	177.42541436464091	41.50055248618784	905.0	1.5988950276243097	1866	169.0	0	905.0	0
NORP83_352	3581	3573	191	3581.0	0	3581	0.993749355236402	3573.0	220.01452108349625	176.35437028762917	38.6836079307456	3581.0	1.3711253839709578	7353	168.0	0	3581.0	0
NORP83_384	965	965	133	965.0	0	965	0.9909733634301536	965.0	219.06943005181347	178.2290155440415	38.997927461139895	965.0	1.9730569948186532	2063	171.0	0	965.0	0
NORP83_385	1375	1375	112	1375.0	0	1375	0.9927210841141636	1375.0	219.96581818181815	177.40436363636363	41.565090909090905	1375.0	1.5963636363636364	2862	170.0	0	1375.0	0
NORP83_388	1564	1561	93	1564.0	0	1564	0.9919582637949552	1563.0	220.7902813299233	177.51023017902813	41.338235294117645	1562.0	1.7736572890025577	3221	168.0	0	1564.0	0
